,index,mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
19254,70830,gdb_70831,OC12CC3(O)C1CC23O,2.40039,1.69686,1.53545,2.9673,68.2,-0.241,0.0593,0.3003,954.1316,0.13405,-458.881807,-458.873486,-458.872541,-458.913848,32.91
19255,20909,gdb_20910,CCn1c(ccn1)O,3.22238,1.98703,1.3476,2.6705,66.89,-0.2138,0.0406,0.2544,918.052,0.13159,-379.944174,-379.936336,-379.935392,-379.977099,28.392
19256,25716,gdb_25717,Cc1c(ocn1)C(=O)C,2.65053,1.54838,0.98933,2.3461,74.6,-0.2534,-0.0571,0.1963,1150.9152,0.123326,-437.952638,-437.943945,-437.943001,-437.986605,30.574
19257,4878,gdb_4879,CCC1=COC(=N)N1,4.98014,1.34716,1.13046,3.7852,68.61,-0.1887,0.0335,0.2222,1056.8851,0.130965,-379.953358,-379.945394,-379.94445,-379.985973,29.056
19258,52605,gdb_52606,CC#CC(C)([NH3+])C([O-])=O,2.47675,1.01579,0.90764,5.1265,77.0,-0.2452,0.0182,0.2634,1398.1174,0.145174,-439.097215,-439.086687,-439.085742,-439.134819,36.67
19259,37081,gdb_37082,N1C2=CC3N=C1C1C3C21,3.10817,2.93755,2.17005,3.0636,68.48,-0.2036,0.0068,0.2104,689.1304,0.116063,-379.523822,-379.518746,-379.517801,-379.552756,22.989
19260,46499,gdb_46500,N=C1CCC2(CO2)CO1,3.9528,1.17217,1.01803,2.0782,73.23,-0.2578,0.0257,0.2835,1173.8062,0.148953,-439.081647,-439.073856,-439.072912,-439.114443,30.099
19261,115236,gdb_115237,OCC1CCC(=O)OC1,3.94393,0.95761,0.80674,5.6806,72.08,-0.2555,0.0151,0.2707,1388.182,0.15997,-460.202528,-460.19366,-460.192716,-460.236561,32.501
19262,50466,gdb_50467,O=CC1CCC(=O)CO1,4.1651,1.0083,0.84772,1.4868,69.14,-0.2441,-0.0401,0.204,1294.6229,0.134622,-458.989744,-458.981277,-458.980333,-459.023721,30.54
19263,64638,gdb_64639,NC1(C=CNC1=N)C#N,2.31135,1.6339,1.38843,5.1679,72.86,-0.2283,-0.0258,0.2025,989.393,0.113818,-413.002059,-412.993687,-412.992743,-413.034947,31.245
19264,104954,gdb_104955,CCC1(CC1)C(=O)C#C,2.03233,1.5651,1.04373,2.7816,83.21,-0.2598,-0.0568,0.203,1204.9788,0.1565,-385.864028,-385.854347,-385.853403,-385.898751,35.774
19265,44748,gdb_44749,O=C1NC2CC(C2)C1=O,2.68683,1.82212,1.30461,6.1004,69.49,-0.2376,-0.0575,0.18,961.6625,0.126434,-437.920422,-437.913286,-437.912342,-437.952076,28.005
19266,852,gdb_853,c1c(c[nH]c1O)N,7.17716,2.00712,1.57227,1.1622,55.95,-0.1633,0.0709,0.2342,733.6699,0.102791,-340.657508,-340.65047,-340.649526,-340.687921,26.127
19267,35484,gdb_35485,N#CC1CC2CC3C1N23,3.16693,1.52361,1.45512,2.5449,73.95,-0.2511,0.029,0.2802,955.5414,0.139409,-380.854821,-380.847997,-380.847053,-380.886138,27.083
19268,35287,gdb_35288,N#CC1NC1CC1CO1,4.10019,0.81749,0.73049,3.0828,74.04,-0.2725,0.0124,0.2848,1504.2485,0.135907,-417.965535,-417.956896,-417.955952,-418.000151,30.841
19269,53267,gdb_53268,CC#CC1OC11COC1,3.87827,0.8434,0.7535,2.3091,78.95,-0.2488,0.0175,0.2663,1528.5831,0.133408,-421.753036,-421.7438,-421.742856,-421.788764,32.017
19270,95157,gdb_95158,CC12CC1OCC(O)C2,2.62226,1.4754,1.30381,1.8632,77.53,-0.2483,0.0822,0.3306,1093.9346,0.183413,-424.217775,-424.209342,-424.208398,-424.250193,33.892
19271,12264,gdb_12265,CCC1CN(C)C1=O,3.86844,1.41647,1.12348,3.4158,73.95,-0.2404,0.0378,0.2782,1113.1365,0.165135,-365.09517,-365.086204,-365.08526,-365.128966,31.485
19272,129027,gdb_129028,N=C1C=CC(=O)NN=C1,3.48436,1.35428,0.97523,1.5039,78.08,-0.2557,-0.0836,0.1721,1113.8768,0.103765,-432.878838,-432.871652,-432.870708,-432.911024,26.94
19273,88676,gdb_88677,CC1CC1C1CC1(C)C,2.9629,0.93219,0.85509,0.0524,94.59,-0.2367,0.0884,0.325,1545.4209,0.227288,-352.341684,-352.331149,-352.330205,-352.377438,40.018
19274,79395,gdb_79396,CC12OC3C1C(O)C23O,2.23991,1.75422,1.56135,3.3333,67.9,-0.224,0.0611,0.2851,959.7354,0.133371,-458.869287,-458.860901,-458.859956,-458.901623,32.461
19275,125550,gdb_125551,Cc1nc2n(n1)CCO2,4.88185,1.29731,1.04718,3.652,71.06,-0.2286,0.0268,0.2554,1116.7381,0.127256,-434.095368,-434.087879,-434.086935,-434.127747,27.158
19276,77174,gdb_77175,NC1C(OC1=O)C1CO1,2.89075,1.25877,1.02702,3.2391,65.1,-0.248,0.001,0.249,1163.9579,0.124206,-475.01014,-475.001781,-475.000837,-475.043805,30.075
19277,15958,gdb_15959,N#CC1CCC11CC1,2.99995,1.93348,1.36353,4.0515,72.68,-0.2852,0.0254,0.3107,928.6327,0.143014,-326.719604,-326.712138,-326.711194,-326.751521,28.19
19278,55108,gdb_55109,C1C2(N1)CN(C2)C(=O)N,4.49814,0.95867,0.85922,4.69,74.3,-0.2388,0.0497,0.2886,1341.9497,0.148786,-435.256047,-435.247484,-435.246539,-435.289647,32.112
19279,113424,gdb_113425,OCC1CC11CC(=N)O1,3.12411,1.04629,0.90387,2.0395,74.6,-0.2541,0.0205,0.2746,1315.521,0.146616,-439.059657,-439.050921,-439.049977,-439.093488,32.675
19280,64678,gdb_64679,CC1(CC#C)CC1C#C,4.6439,0.85607,0.81453,0.3097,89.09,-0.2428,0.0327,0.2755,1438.3212,0.155579,-348.680591,-348.67067,-348.669726,-348.715179,37.329
19281,14108,gdb_14109,CC(=O)C12CC1CO2,3.7448,1.85696,1.42619,2.2262,66.18,-0.2397,-0.022,0.2177,887.3543,0.128877,-383.718349,-383.710665,-383.709721,-383.750652,28.119
19282,30816,gdb_30817,CCc1c(cc(o1)C)N,2.19037,1.36948,0.89108,1.3291,85.09,-0.1788,0.0329,0.2117,1359.532,0.170322,-403.19092,-403.181021,-403.180077,-403.226002,35.996
19283,63725,gdb_63726,CC1(C)OC2(CC12)C=O,2.95397,1.31888,1.10761,4.2378,78.04,-0.2441,-0.0253,0.2188,1161.4758,0.156214,-423.00674,-422.99775,-422.996806,-423.040092,34.159
19284,73742,gdb_73743,C#CC1=C(COC1=O)N,2.16356,1.80235,0.98962,7.0167,75.52,-0.2211,-0.0287,0.1923,1109.0585,0.100385,-436.713012,-436.70465,-436.703706,-436.74584,30.978
19285,20596,gdb_20597,Cc1cnoc1CO,3.26648,1.87434,1.25624,2.1127,63.47,-0.248,-0.0133,0.2346,932.5102,0.11885,-399.793373,-399.785592,-399.784647,-399.825997,27.571
19286,16189,gdb_16190,C1CC12CC=CC2=O,3.19162,2.33949,1.52373,3.5198,71.42,-0.237,-0.0418,0.1952,833.841,0.13172,-346.633583,-346.626819,-346.625875,-346.664468,26.285
19287,10166,gdb_10167,C(CO)N(C=N)C=O,3.72418,1.36317,1.05921,1.2058,65.25,-0.2541,-0.0384,0.2157,1073.1092,0.130988,-417.082444,-417.074285,-417.073341,-417.115397,29.074
19288,17972,gdb_17973,C1CCCOCCC1,2.41185,2.23299,1.37594,1.1173,77.69,-0.2373,0.0842,0.3215,991.0755,0.203465,-350.211153,-350.203384,-350.20244,-350.242751,30.96
19289,64013,gdb_64014,CC1(O)CC=CC(=O)C1,2.59878,1.44453,1.14627,4.8608,78.12,-0.2336,-0.0447,0.1889,1128.5767,0.158411,-423.068604,-423.059898,-423.058954,-423.101498,33.881
19290,36451,gdb_36452,N#CCC1CCC11CO1,3.4141,1.00376,0.84756,3.614,76.32,-0.2747,0.0314,0.306,1341.7648,0.147345,-401.932718,-401.924196,-401.923251,-401.966557,31.44
19291,68191,gdb_68192,CC12CC(C1)C(C2)C#N,3.51619,1.19565,1.11218,4.3127,83.08,-0.304,0.0362,0.3403,1172.0922,0.172986,-366.031952,-366.02399,-366.023046,-366.06417,31.75
19292,122804,gdb_122805,C(CO)COC(=O)C=O,6.81608,0.52387,0.49095,4.0933,67.73,-0.2659,-0.0843,0.1816,2100.6751,0.132524,-496.118928,-496.108639,-496.107695,-496.156232,33.873
19293,37908,gdb_37909,C1C2C3CC=CC=C1C23,3.00807,1.88677,1.40739,0.6507,86.18,-0.2116,-0.0154,0.1962,955.8691,0.161917,-348.703106,-348.696368,-348.695424,-348.733648,28.858
19294,1313,gdb_1314,CC1(O)CCC1O,3.23345,2.60446,2.10715,1.0048,60.09,-0.2515,0.0751,0.3266,720.2405,0.146617,-346.844016,-346.836105,-346.835161,-346.875318,29.716
19295,127802,gdb_127803,CN1N=NC=C1OC=N,3.02228,1.45652,1.155,5.7406,68.37,-0.2499,-0.0088,0.2411,1049.928,0.113381,-450.112785,-450.10467,-450.103726,-450.146121,28.556
19296,100322,gdb_100323,C1CC1C(CO)(CO)O,2.07858,1.33217,1.03442,1.3322,74.0,-0.2439,0.0542,0.298,1257.0249,0.180968,-461.33694,-461.326823,-461.325879,-461.371806,38.085
19297,9004,gdb_9005,CC#CCC(=O)C#C,8.31589,0.8333,0.76452,2.4428,74.68,-0.2508,-0.0588,0.192,1428.694,0.102868,-345.357195,-345.347825,-345.346881,-345.393309,30.971
19298,12916,gdb_12917,CC12CCC1C2CO,3.27663,1.54097,1.28858,1.9086,74.95,-0.2414,0.075,0.3164,1036.8873,0.177028,-348.97381,-348.965376,-348.964432,-349.006503,32.012
19299,96200,gdb_96201,CC1CCCC=C1C#C,2.58414,1.34938,0.94285,0.9046,94.02,-0.2222,-0.0109,0.2113,1286.8036,0.182844,-349.954378,-349.945354,-349.94441,-349.987788,35.227
19300,22095,gdb_22096,CN(C)CC(=NO)C#C,2.5697,1.0135,0.84882,0.4087,84.05,-0.2142,-0.034,0.1801,1434.6614,0.15553,-419.112204,-419.10169,-419.100746,-419.148322,37.598
19301,117039,gdb_117040,CCCC(=O)C(=N)NC,4.44192,0.72296,0.63139,2.0282,82.67,-0.2333,-0.0463,0.187,1825.0306,0.18039,-420.442752,-420.431679,-420.430735,-420.480306,38.154
19302,91241,gdb_91242,CC1CC2OC(=O)C2O1,2.62156,1.62002,1.42762,4.0199,66.86,-0.2538,-0.004,0.2498,980.0319,0.136836,-458.995879,-458.988291,-458.987346,-459.028114,28.879
19303,53027,gdb_53028,CC#CC12OC3C1CC23,4.09235,1.01583,0.908,2.011,83.73,-0.2288,0.0209,0.2496,1329.1859,0.134593,-384.572081,-384.56393,-384.562986,-384.606519,30.154
19304,7168,gdb_7169,COCC(C)CC#C,6.23605,0.83355,0.77674,1.3949,78.27,-0.255,0.0545,0.3094,1486.5619,0.173708,-348.965572,-348.95549,-348.954546,-349.000758,35.484
19305,93088,gdb_93089,CC1CC=CCC(C)C1,2.01275,1.43771,0.89667,0.228,94.49,-0.2327,0.0238,0.2566,1402.9695,0.230188,-352.381361,-352.371766,-352.370822,-352.41526,37.688
19306,71677,gdb_71678,CC12CC3C4C(CC14)C23,2.63944,2.20321,1.63635,0.0224,84.8,-0.2572,0.091,0.3482,921.4201,0.185486,-349.916994,-349.910294,-349.90935,-349.947459,29.327
19307,76615,gdb_76616,CC1C(N1C)C(C)(C)C,2.34305,1.12776,0.96384,1.0913,93.44,-0.2187,0.0834,0.3021,1445.1636,0.237291,-369.600204,-369.588731,-369.587787,-369.636072,43.081
19308,42499,gdb_42500,C(C#N)OCC(=O)C#N,6.46953,0.62977,0.57806,3.9839,66.03,-0.3151,-0.1026,0.2125,1731.5305,0.08625,-452.744311,-452.73503,-452.734086,-452.780173,30.108
19309,277,gdb_278,COCC(C)O,6.31223,2.13733,1.91565,2.2037,53.61,-0.2581,0.0777,0.3359,711.2834,0.141325,-308.759135,-308.751467,-308.750523,-308.790567,26.669
19310,28409,gdb_28410,c1c(oc(=O)c(n1)O)O,3.23486,1.47333,1.01228,2.5293,63.36,-0.2202,-0.0631,0.1571,1047.5537,0.077323,-509.814604,-509.807313,-509.806368,-509.8464,27.472
19311,18946,gdb_18947,N#CC1C2C3CN2C13,6.80333,1.53746,1.47424,3.0353,66.03,-0.256,0.0191,0.2751,838.2485,0.10878,-341.49266,-341.486696,-341.485751,-341.522781,23.034
19312,72301,gdb_72302,CC12C3CC1=CCC23O,2.26615,1.9616,1.53271,1.5372,82.57,-0.2094,-0.0274,0.182,972.1959,0.158365,-385.792107,-385.784074,-385.783129,-385.823875,32.404
19313,15687,gdb_15688,CCN1CCNC1=O,3.18385,1.83614,1.3068,3.7629,68.68,-0.229,0.0655,0.2945,972.3837,0.156157,-381.176943,-381.168907,-381.167963,-381.209888,29.131
19314,25083,gdb_25084,N=C1OC=C2OCCN12,3.3525,1.66731,1.1337,3.0958,68.45,-0.1862,0.0522,0.2384,1004.42,0.11512,-453.954078,-453.946991,-453.946047,-453.985872,26.83
19315,38415,gdb_38416,C1C2OC3(CC=CC3)C12,4.05523,1.33204,1.21576,1.5952,79.45,-0.2303,0.0278,0.2581,1073.8941,0.159982,-385.858778,-385.851418,-385.850473,-385.890727,29.778
19316,109950,gdb_109951,COC1C(C)CC11CN1,2.13005,1.48896,1.07173,2.0911,82.86,-0.2384,0.0685,0.307,1238.7371,0.193351,-404.302664,-404.293033,-404.292089,-404.337058,35.925
19317,42524,gdb_42525,C1CC12CC3(C2=O)CC3,3.29351,1.2697,1.07831,2.8653,83.38,-0.2323,-0.0159,0.2163,1180.8554,0.158839,-385.877622,-385.869246,-385.868302,-385.910785,32.044
19318,3832,gdb_3833,N=C1C=NNN=N1,5.91696,3.0035,1.99433,2.7116,53.82,-0.2508,-0.0746,0.1763,576.2853,0.068788,-351.615495,-351.610013,-351.609069,-351.645802,19.272
19319,115585,gdb_115586,CCC1(C)OCC1OC,2.5003,1.11262,1.01828,1.9609,82.46,-0.2421,0.0759,0.318,1367.3569,0.203027,-425.407603,-425.396971,-425.396026,-425.443514,38.412
19320,96062,gdb_96063,OC1COCC1OC=N,3.08832,1.15558,0.93667,2.4014,69.97,-0.2566,0.0138,0.2704,1249.211,0.147746,-476.21147,-476.202661,-476.201717,-476.246199,31.701
19321,93954,gdb_93955,CC1COC(O1)C1CC1,4.08253,1.06245,0.99871,1.0917,78.34,-0.2477,0.0872,0.3349,1293.0496,0.182695,-424.219423,-424.210482,-424.209538,-424.25406,33.192
19322,26406,gdb_26407,CC(C)Nc1cc[nH]c1,4.15005,0.89618,0.82237,1.3251,86.46,-0.1671,0.0558,0.223,1480.9205,0.183161,-383.302819,-383.293308,-383.292364,-383.337277,36.251
19323,116709,gdb_116710,COC=NC1CC1CO,2.81161,0.87727,0.75069,4.6966,80.07,-0.2424,0.005,0.2474,1579.2243,0.169319,-440.25329,-440.243186,-440.242242,-440.289765,35.453
19324,63784,gdb_63785,CC1(C)NC2C1OC2=O,3.52903,1.27276,1.18673,5.0078,71.52,-0.2394,0.0027,0.242,1101.7722,0.146935,-439.085192,-439.076884,-439.075939,-439.117784,31.944
19325,41344,gdb_41345,C1OC23COC(CC12)C3,2.99721,1.83885,1.53199,1.6302,73.22,-0.2465,0.068,0.3145,920.2321,0.162802,-422.995461,-422.989008,-422.988063,-423.025887,27.618
19326,16151,gdb_16152,CCC12CC=CC1N2,4.32412,1.61592,1.37738,1.5094,75.51,-0.2245,0.0093,0.2337,963.3467,0.166914,-327.919014,-327.911503,-327.910559,-327.950642,29.351
19327,107412,gdb_107413,COC12CC1CC(C)C2,3.07346,1.1681,1.04228,0.9517,85.16,-0.2418,0.0834,0.3252,1291.6286,0.205862,-388.284721,-388.275376,-388.274432,-388.318556,35.933
19328,35561,gdb_35562,N#CC1NC2CCC=C12,3.51564,1.23926,1.03179,4.548,79.52,-0.2439,-0.0107,0.2331,1157.9916,0.138145,-380.846579,-380.839086,-380.838141,-380.878797,28.868
19329,16035,gdb_16036,CC1C2OCC12C#N,3.51027,1.74675,1.41758,3.1427,66.83,-0.2635,0.0084,0.2719,893.8424,0.118915,-362.634196,-362.626891,-362.625947,-362.665688,26.977
19330,62534,gdb_62535,CC1(N)C(OC1=O)C#N,2.45617,1.42968,1.18183,3.8026,66.12,-0.2644,-0.0177,0.2467,1071.344,0.111622,-453.971639,-453.962828,-453.961883,-454.005168,31.681
19331,121898,gdb_121899,CC(=O)N(C)CCOC,2.48314,0.94428,0.89172,4.0773,80.83,-0.2298,0.0392,0.269,1498.6132,0.191583,-441.501593,-441.490431,-441.489487,-441.539179,38.417
19332,39219,gdb_39220,C1C2OCC3CC(C3)C12,2.59075,1.90105,1.43213,1.2169,81.22,-0.2421,0.0817,0.3238,990.1807,0.185943,-387.063251,-387.056216,-387.055271,-387.094173,29.998
19333,92586,gdb_92587,CC12CCOC1CC2O,2.08029,1.65015,1.47665,0.3895,76.75,-0.245,0.057,0.302,1057.7594,0.18302,-424.223929,-424.215314,-424.214369,-424.257003,33.795
19334,6483,gdb_6484,CC(=O)CC1(CC1)C,3.35952,1.43228,1.20253,2.5409,75.19,-0.2356,-0.0104,0.2252,1086.7817,0.174657,-349.019458,-349.010177,-349.009233,-349.054201,33.842
19335,83014,gdb_83015,CC1C2CN=C(C#N)N12,2.86149,1.45522,1.21588,5.3647,75.25,-0.26,-0.0637,0.1963,1050.484,0.125512,-396.923341,-396.915605,-396.914661,-396.95561,29.01
19336,15375,gdb_15376,OCC1CN1CC=O,3.87324,1.16684,1.01805,4.0862,66.04,-0.2348,-0.0165,0.2182,1155.7176,0.139673,-400.959456,-400.950563,-400.949618,-400.993957,30.678
19337,46972,gdb_46973,O=C1OCC2CC=CC12,3.12032,1.60186,1.20628,4.5101,72.18,-0.2506,-0.0021,0.2485,1015.8212,0.139041,-421.886705,-421.879732,-421.878787,-421.918427,27.072
19338,38813,gdb_38814,C1C2OC3CC=CC3C12,3.09749,1.74232,1.4142,1.3366,78.78,-0.231,0.0247,0.2557,966.5131,0.162073,-385.890116,-385.883258,-385.882314,-385.921527,28.216
19339,73437,gdb_73438,CC12CCC3C=CC1C23,2.76636,1.85,1.44689,0.3397,85.83,-0.2168,0.0197,0.2365,995.3655,0.185445,-349.968251,-349.96096,-349.960016,-349.999322,30.853
19340,117883,gdb_117884,CCC#CC(C)COC,3.65647,0.55691,0.51001,1.074,93.34,-0.2427,0.0592,0.302,2270.0725,0.202763,-388.264616,-388.252879,-388.251935,-388.303325,40.266
19341,104440,gdb_104441,CC1(CO)COCCO1,2.93416,1.23892,1.11818,1.6377,74.26,-0.2417,0.0736,0.3153,1185.5332,0.182805,-461.357879,-461.348905,-461.347961,-461.391067,34.778
19342,121178,gdb_121179,CCCC1COC1C#C,2.43151,0.99462,0.76598,2.0251,84.53,-0.2513,0.022,0.2732,1544.7854,0.180465,-387.039032,-387.02896,-387.028016,-387.075624,36.099
19343,48089,gdb_48090,O=CC(=O)C1C2CCC12,3.6345,1.14549,1.00509,1.8722,74.69,-0.24,-0.0905,0.1494,1193.5199,0.135214,-421.812912,-421.804788,-421.803844,-421.846382,29.958
19344,32548,gdb_32549,CNC1=COC=NC1=N,2.76008,1.5273,0.99034,2.5144,77.85,-0.2003,-0.0239,0.1764,1145.1873,0.126177,-434.092449,-434.084315,-434.083371,-434.12541,30.025
19345,4888,gdb_4889,COc1c[nH]c(=O)[nH]1,5.3731,1.38697,1.16898,3.715,60.05,-0.191,0.0461,0.2371,983.689,0.107499,-415.898986,-415.891179,-415.890235,-415.931587,27.67
19346,117293,gdb_117294,CCCC(=O)OC(C)=N,4.60145,0.69867,0.66448,2.1434,78.02,-0.2743,-0.0063,0.268,1780.9366,0.16772,-440.336682,-440.325977,-440.325032,-440.374296,36.701
19347,76898,gdb_76899,CC1C(O)C2CCOC12,2.21745,1.77112,1.38861,0.4879,76.61,-0.245,0.0486,0.2935,1044.7984,0.183588,-424.220981,-424.212353,-424.211409,-424.254083,33.245
19348,98396,gdb_98397,C(C(=O)N(C=N)C=O)O,3.12296,1.07173,0.80639,1.1926,66.63,-0.2718,-0.0525,0.2193,1324.7844,0.110457,-491.11054,-491.101199,-491.100254,-491.145745,31.862
19349,113171,gdb_113172,CCN1CC1(C)C(C)=O,2.83602,1.05348,0.88894,2.8511,84.21,-0.2273,-0.0105,0.2168,1418.6504,0.190608,-404.349398,-404.338601,-404.337657,-404.385937,38.723
19350,57672,gdb_57673,CC(C)(CC=O)CC#N,3.95289,0.80718,0.8003,2.6945,79.8,-0.2619,-0.0392,0.2227,1475.7115,0.167591,-403.181662,-403.17117,-403.170226,-403.218118,37.208
19351,53629,gdb_53630,CC#CCCC#CC=O,15.42482,0.39139,0.38442,4.1729,91.48,-0.257,-0.0601,0.1969,2691.2477,0.132121,-384.649171,-384.638203,-384.637259,-384.68923,35.047
19352,89518,gdb_89519,CC1CC2(C)OCCC12,2.29093,1.65037,1.24872,1.3618,84.36,-0.2393,0.0746,0.3139,1140.906,0.206597,-388.30228,-388.293524,-388.29258,-388.335181,34.975
19353,95188,gdb_95189,CN1CCC2CN2C1=O,2.61062,1.76727,1.14919,4.4427,76.96,-0.2321,0.0445,0.2766,1078.1449,0.16155,-419.226514,-419.218339,-419.217395,-419.259302,30.853
19354,75726,gdb_75727,OC1C(=O)C2OCC12O,2.25976,1.72006,1.35228,2.616,61.36,-0.242,-0.0488,0.1932,973.9134,0.109944,-494.855191,-494.846674,-494.84573,-494.888444,30.83
19355,2193,gdb_2194,CC1OC(=O)C1O,4.0572,2.63134,1.84225,2.9275,49.93,-0.2659,-0.003,0.2629,681.6803,0.100613,-381.612946,-381.605844,-381.6049,-381.6442,24.633
19356,125502,gdb_125503,Cc1c(cn(n1)C=O)N,3.53442,1.15284,0.87492,5.5516,78.62,-0.2153,-0.0347,0.1806,1268.3755,0.124624,-434.105273,-434.096643,-434.095699,-434.138502,31.499
19357,78388,gdb_78389,CC1(C)C2C3C(O)C3N12,2.9125,1.52894,1.19775,1.2465,79.48,-0.2161,0.0531,0.2692,1095.2771,0.169315,-403.037537,-403.028765,-403.027821,-403.070493,34.544
19358,73990,gdb_73991,CC1=C2CN3C2C3(C)C1,2.97764,1.65897,1.26251,1.4099,87.35,-0.1973,-0.0301,0.1672,1062.7681,0.169814,-365.904098,-365.895804,-365.89486,-365.936308,32.856
19359,4,gdb_5,C#N,0.0,44.593883,44.593883,2.8937,12.99,-0.3604,0.0191,0.3796,48.7476,0.016601,-93.411888,-93.40937,-93.408425,-93.431246,6.278
19360,1785,gdb_1786,CC1NC1(C)CO,4.95259,1.72555,1.54319,1.7477,64.29,-0.2418,0.0631,0.305,867.5917,0.158678,-326.952797,-326.944295,-326.943351,-326.985399,30.662
19361,29138,gdb_29139,Cc1cc(c(=O)oc1)N,3.14586,1.37751,0.96442,4.1007,78.73,-0.199,-0.0358,0.1632,1176.604,0.124917,-437.955562,-437.947396,-437.946451,-437.987999,31.292
19362,14249,gdb_14250,CC1NC2C1OC2=O,4.12493,1.75472,1.59606,4.8787,60.68,-0.241,0.0019,0.2429,838.1239,0.119521,-399.791074,-399.784213,-399.783269,-399.822168,25.866
19363,74146,gdb_74147,CC1=CC(=O)NC1(C)C,2.42503,1.42753,1.12333,4.75,82.35,-0.2351,-0.0182,0.2169,1177.8627,0.169634,-403.217504,-403.207835,-403.206891,-403.252088,36.155
19364,9394,gdb_9395,COCCC(O)C#N,5.63369,0.81608,0.73931,3.7689,66.33,-0.2658,0.0091,0.2749,1484.3179,0.140041,-400.992632,-400.983142,-400.982198,-401.027698,32.098
19365,19917,gdb_19918,OCC1C2C3CN3C12,4.69136,1.46426,1.3305,1.8418,67.52,-0.2209,0.0633,0.2842,949.7797,0.142529,-363.74805,-363.74087,-363.739926,-363.779542,27.81
19366,68001,gdb_68002,CC12OC(=O)N3CC1C23,3.02008,1.85921,1.36634,4.9937,67.54,-0.254,0.009,0.2629,934.4435,0.125152,-437.874001,-437.867057,-437.866113,-437.905158,27.491
19367,97081,gdb_97082,CN=C1NC(CO1)C#C,3.35174,1.07407,0.9934,2.8467,78.05,-0.2235,0.0247,0.2482,1261.6948,0.135754,-417.983779,-417.974771,-417.973827,-418.01842,32.233
19368,83353,gdb_83354,OC1C2CCC1(O)C=C2,2.20895,2.00737,1.60232,1.7068,74.13,-0.2404,0.0182,0.2585,939.3483,0.16081,-423.032072,-423.024328,-423.023384,-423.063512,31.939
19369,33658,gdb_33659,N#CC12C3CN1CC2O3,3.03514,1.54259,1.52825,3.4241,69.78,-0.2412,-0.0108,0.2304,923.4882,0.114311,-416.739898,-416.733289,-416.732345,-416.770899,26.022
19370,53976,gdb_53977,CC(=O)C(C)(C)OC=O,2.62314,1.11819,0.95209,1.7481,72.92,-0.2576,-0.0291,0.2285,1294.4211,0.154175,-460.211158,-460.200564,-460.19962,-460.247481,37.289
19371,39114,gdb_39115,C1C2OCC12C1CCO1,4.18421,1.11226,1.02956,2.6434,75.19,-0.2328,0.0624,0.2952,1203.4308,0.159599,-422.954825,-422.946864,-422.94592,-422.988138,29.955
19372,38180,gdb_38181,C1C2CC(C12)C1COC1,4.47594,0.96323,0.86637,2.0274,82.02,-0.2421,0.0801,0.3222,1374.1748,0.183751,-387.033522,-387.025295,-387.024351,-387.067536,31.073
19373,24102,gdb_24103,c1c[nH]cc1OCC#N,7.24619,0.77444,0.70276,5.9763,73.06,-0.211,0.0094,0.2205,1491.62,0.113516,-416.832792,-416.824665,-416.823721,-416.866339,29.439
19374,101155,gdb_101156,CC(CO)C1C(C)C1O,2.37898,1.06633,0.87909,2.8421,81.83,-0.2443,0.0633,0.3076,1435.7549,0.203508,-425.406832,-425.395839,-425.394895,-425.442927,40.149
19375,73769,gdb_73770,CC1=C(N)C2OC2C1=O,2.14889,1.97405,1.11094,5.4306,74.16,-0.2176,-0.0386,0.179,1060.7429,0.123929,-437.900331,-437.891954,-437.89101,-437.933173,31.315
19376,66519,gdb_66520,CC12C3C1C1C2C3C1=O,4.92517,1.31543,1.28396,3.4226,75.63,-0.2201,-0.0048,0.2152,1014.6996,0.136495,-384.636271,-384.629308,-384.628364,-384.667431,28.064
19377,36840,gdb_36841,C(C1CO1)C12CN(C1)C2,4.2968,0.98535,0.94347,3.0782,79.3,-0.2251,0.0811,0.3062,1310.4924,0.171814,-403.041978,-403.033977,-403.033033,-403.07554,30.625
19378,51685,gdb_51686,N=C1CC(CO1)OC=O,5.55842,0.79443,0.72045,2.2936,68.76,-0.2738,-0.0069,0.2669,1478.9508,0.124293,-475.060611,-475.052297,-475.051353,-475.095021,29.31
19379,18719,gdb_18720,CC1COCC2NC12,3.10778,2.16182,1.47412,1.9952,70.67,-0.2399,0.0681,0.308,897.3151,0.167942,-365.043911,-365.036615,-365.035671,-365.075174,28.602
19380,12988,gdb_12989,CC12NC1COC2=O,2.78487,2.6908,1.626,5.0031,60.84,-0.2482,0.0057,0.2539,796.123,0.119929,-399.818729,-399.811799,-399.810855,-399.849689,26.06
19381,84936,gdb_84937,CN1C=CCCOC1=O,2.6543,1.6222,1.07901,3.9577,76.2,-0.2185,0.0083,0.2269,1116.0424,0.149089,-439.128183,-439.119777,-439.118833,-439.161602,30.953
19382,90290,gdb_90291,CC1CC2=CC(C)CC12,3.00862,1.21638,1.08751,0.4396,92.69,-0.2204,0.0249,0.2453,1265.3471,0.206635,-351.150336,-351.14157,-351.140626,-351.183435,34.935
19383,98748,gdb_98749,OCC(=N)N1CC1C=O,4.77705,0.77688,0.69768,2.6416,73.04,-0.2624,-0.048,0.2144,1547.8184,0.133774,-455.120249,-455.110937,-455.109993,-455.155324,32.771
